runtime
Keeping only one dimension metrics
0.515151515,0.354166667,0.930571267,0.75,0.125,0.83712764,0.625,0.104166667,0.8264046,0.48,0.25,0.873397436,0.454545455,0.208333333,0.846766591
removing any dimension metrics
0.633333333,0.413043478,0.938944379,0.6,0.586956522,0.906948688,0.647058824,0.239130435,0.927241481,0.6875,0.47826087,0.918063063,0.6,0.326086957,0.888072855
Keeping only one dimension metrics
0.633333333,0.413043478,0.938944379,0.444444444,0.086956522,0.794338034,0.875,0.152173913,0.787901488,0.666666667,0.304347826,0.889139248,0.722222222,0.282608696,0.888709362
removing any dimension metrics
0.676470588,0.479166667,0.949802036,0.55,0.458333333,0.90772813,0.764705882,0.270833333,0.911151961,0.833333333,0.3125,0.909926471,0.6,0.25,0.905519419
Keeping only one dimension metrics
0.676470588,0.479166667,0.949802036,1.0,0.104166667,0.828229638,0.352941176,0.125,0.826829751,0.648648649,0.5,0.878435143,1.0,0.125,0.873759427
removing any dimension metrics
0.571428571,0.512820513,0.94399909,0.545454545,0.615384615,0.909927796,0.655172414,0.487179487,0.90130195,0.7,0.538461538,0.923531753,0.55,0.282051282,0.898146569
Keeping only one dimension metrics
0.571428571,0.512820513,0.94399909,0.730769231,0.487179487,0.824883734,0.470588235,0.205128205,0.789991472,0.540540541,0.512820513,0.882407186,0.47826087,0.282051282,0.879681619
removing any dimension metrics
0.68691334,0.432274696,0.937912335,0.700323114,0.209725907,0.913457948,0.481684677,0.486806058,0.930369617,0.554235882,0.51789139,0.909208058,0.609353336,0.23351638,0.863793905
Keeping only one dimension metrics
0.68691334,0.432274696,0.937912335,0.596040692,0.319051173,0.843712951,0.401319581,0.121513128,0.81809653,0.625020545,0.396230526,0.885836991,0.910975646,0.218656213,0.870115098
removing any dimension metrics
0.567649347,0.528167313,0.959192213,0.648807488,0.092214694,0.923156107,0.725636509,0.344175551,0.925355966,0.58106157,0.281778537,0.906292503,0.349808786,0.166609191,0.939317792
Keeping only one dimension metrics
0.567649347,0.528167313,0.959192213,0.754193108,0.441559941,0.846670727,0.666431142,0.081707936,0.785174352,0.542980619,0.456465344,0.88666087,0.764629629,0.090339832,0.887848533
removing any dimension metrics
0.588807067,0.403192663,0.945061408,0.566160885,0.614401561,0.909715974,0.592747891,0.356387392,0.937241523,0.751113148,0.320392919,0.928882657,0.304939003,0.197534936,0.873016734
Keeping only one dimension metrics
0.588807067,0.403192663,0.945061408,0.788871625,0.152706627,0.841246143,0.464200368,0.118435111,0.794071116,0.623917527,0.412230831,0.876824148,0.922765054,0.223964141,0.856787105
removing any dimension metrics
0.675832854,0.48659049,0.927602322,0.557615037,0.225352688,0.902639909,0.652960707,0.478880897,0.91958377,0.703096553,0.442452767,0.905958881,0.277202913,0.310879434,0.931281539
Keeping only one dimension metrics
0.675832854,0.48659049,0.927602322,0.680134768,0.19022426,0.803110597,0.578632723,0.088126185,0.809016848,0.561719724,0.287722735,0.89283988,0.391353694,0.264154595,0.884718315
removing any dimension metrics
0.607760871,0.358730672,0.953383532,0.891129326,0.26612303,0.912394232,0.559765503,0.252703591,0.910222476,0.687242713,0.301515149,0.921883907,0.44234174,0.178572316,0.912260046
Keeping only one dimension metrics
0.607760871,0.358730672,0.953383532,0.644054461,0.379231831,0.798806515,0.750218984,0.09375331,0.792904027,0.51158418,0.27278246,0.890100431,0.856971112,0.270878124,0.910087973
removing any dimension metrics
0.530636747,0.434287188,0.943403364,0.914655347,0.563933601,0.920221925,0.75356258,0.250495958,0.916075626,0.526212064,0.497667872,0.929735348,0.663579863,0.192240626,0.884807787
Keeping only one dimension metrics
0.530636747,0.434287188,0.943403364,0.730750977,0.274010472,0.842805768,0.35794763,0.20338171,0.808245901,0.558360246,0.49511757,0.880173,0.523901909,0.274158145,0.86259843
removing any dimension metrics
0.522874408,0.522689987,0.928070031,0.577330099,0.245798695,0.910331395,0.565279234,0.290689084,0.902379435,0.702052191,0.214481405,0.931231975,0.611711586,0.251251142,0.89844078
Keeping only one dimension metrics
0.522874408,0.522689987,0.928070031,0.577427734,0.108805289,0.840230718,0.851271653,0.13464926,0.807431353,0.745067232,0.257201746,0.880726946,0.556713015,0.118172988,0.876981307
removing any dimension metrics
0.521129543,0.377151182,0.940729659,0.895848989,0.067020448,0.90160485,0.724580383,0.47010438,0.904174375,0.786299198,0.236594226,0.911771261,0.587892873,0.104342989,0.904842483
Keeping only one dimension metrics
0.521129543,0.377151182,0.940729659,0.681548971,0.357300172,0.805660366,0.789163818,0.18326083,0.804189528,0.531569324,0.319310631,0.884875054,0.881617375,0.232777702,0.855391869
removing any dimension metrics
0.580383715,0.531694909,0.935507695,0.945278043,0.257937413,0.918477149,0.54735291,0.235802434,0.944091346,0.781374845,0.2427947,0.922464466,0.345697564,0.257443527,0.921650899
Keeping only one dimension metrics
0.580383715,0.531694909,0.935507695,0.44836179,0.147023393,0.813855949,0.518553936,0.067449234,0.78450968,0.564205606,0.579731091,0.899487163,0.980593952,0.170133787,0.870390612
removing any dimension metrics
0.571003609,0.531093827,0.944646929,0.750095027,0.103260211,0.919638216,0.65904122,0.372637662,0.945339356,0.712011466,0.510812344,0.923187213,0.462820674,0.109280528,0.859672094
Keeping only one dimension metrics
0.571003609,0.531093827,0.944646929,0.482447999,0.301183246,0.838647973,0.632736565,0.157785165,0.801011853,0.625334024,0.353320072,0.901521782,0.933734499,0.114716736,0.849577491
removing any dimension metrics
0.693208954,0.424016207,0.956102701,0.643832425,0.576387571,0.913331359,0.52851109,0.313792462,0.931646693,0.532214825,0.400002914,0.933814476,0.455011918,0.115055106,0.86427246
Keeping only one dimension metrics
0.693208954,0.424016207,0.956102701,0.562414719,0.477102317,0.80422606,0.479550851,0.109493573,0.793007437,0.633294196,0.449079515,0.900548207,0.62327262,0.24576662,0.911464586
removing any dimension metrics
0.611785309,0.611708915,0.956674163,0.714575176,0.436379918,0.906225942,0.623207693,0.299159808,0.916359523,0.808947334,0.233285237,0.930355039,0.657513026,0.20225871,0.937712799
Keeping only one dimension metrics
0.611785309,0.611708915,0.956674163,0.856150993,0.241064316,0.840388086,0.510126206,0.120232991,0.804167205,0.499232191,0.318527206,0.892517203,0.782307874,0.077923847,0.861922724
removing any dimension metrics
0.587094512,0.568244702,0.939433937,0.601969272,0.40087051,0.898521008,0.577448929,0.470252095,0.89603966,0.707835858,0.275224486,0.927763761,0.308338997,0.229424898,0.899642403
Keeping only one dimension metrics
0.587094512,0.568244702,0.939433937,0.91023802,0.427346449,0.848149057,0.811403647,0.188823109,0.79461647,0.526448786,0.49447544,0.884502394,0.916645519,0.069405624,0.892227922
removing any dimension metrics
0.690215722,0.431368399,0.936354145,0.759159866,0.527235955,0.924767146,0.747731429,0.431435501,0.905996241,0.801679961,0.476695645,0.903500675,0.528356868,0.129106866,0.923527584
Keeping only one dimension metrics
0.690215722,0.431368399,0.936354145,0.639435743,0.481573474,0.845017359,0.822555431,0.20084591,0.803961015,0.689374375,0.533973335,0.883935249,0.56400309,0.217078551,0.880153898
removing any dimension metrics
0.629409664,0.558287044,0.942377579,0.961359552,0.152225849,0.899049787,0.480103715,0.214202871,0.927508666,0.673544159,0.290094401,0.936470269,0.43537627,0.15673033,0.925249735
Keeping only one dimension metrics
0.629409664,0.558287044,0.942377579,0.609653699,0.223404905,0.847549711,0.732863944,0.195630938,0.822151072,0.700252048,0.506463264,0.902345952,0.341361678,0.137632384,0.855491157
removing any dimension metrics
0.67092397,0.397134325,0.931394197,0.488848361,0.136555145,0.912276397,0.721229803,0.354752481,0.941476359,0.560448699,0.289928775,0.909863479,0.610963517,0.105150955,0.920107737
Keeping only one dimension metrics
0.67092397,0.397134325,0.931394197,0.981131802,0.418472534,0.839021842,0.406549934,0.174753586,0.805598177,0.63173412,0.526596669,0.900172705,0.650494032,0.102039488,0.890971907
removing any dimension metrics
0.628568802,0.469404831,0.939763642,0.941257542,0.226167776,0.923588669,0.564310549,0.357943188,0.945212023,0.809478821,0.308139971,0.905196419,0.419369987,0.310629471,0.875526956
Keeping only one dimension metrics
0.628568802,0.469404831,0.939763642,0.771243291,0.271458325,0.79940281,0.595024741,0.072845244,0.788932448,0.48691913,0.315325471,0.90020161,0.657193538,0.145174204,0.856574382
removing any dimension metrics
0.553961203,0.556508949,0.959038685,0.870626648,0.477737772,0.91914095,0.698047886,0.221974363,0.930554654,0.828069827,0.292646541,0.931475433,0.417112652,0.314251414,0.927403956
Keeping only one dimension metrics
0.553961203,0.556508949,0.959038685,0.764534821,0.450074301,0.817176242,0.775635434,0.192228398,0.804479071,0.697025705,0.469041347,0.893144598,0.609004548,0.191586788,0.912558486
removing any dimension metrics
0.599687543,0.376389163,0.958764746,0.782793393,0.466138705,0.900000513,0.496624363,0.394965529,0.906002328,0.590536273,0.446233882,0.935086325,0.643166934,0.142720488,0.864610868
Keeping only one dimension metrics
0.599687543,0.376389163,0.958764746,0.59874136,0.327441172,0.847828168,0.558801017,0.12923267,0.799901458,0.558567333,0.295438782,0.892633566,0.681190231,0.152057293,0.907760666
removing any dimension metrics
0.589061568,0.513132907,0.95132251,0.963110517,0.566129126,0.906848616,0.670898133,0.237399295,0.946718874,0.539997492,0.32886656,0.922956499,0.294651758,0.077754973,0.887568144
Keeping only one dimension metrics
0.589061568,0.513132907,0.95132251,0.700233266,0.173498671,0.80540667,0.43022757,0.117520579,0.806811766,0.673482091,0.28987569,0.895083,0.538663592,0.183216514,0.898887873
removing any dimension metrics
0.667636768,0.378956837,0.951053636,0.904410854,0.267742059,0.906846907,0.437741888,0.321382684,0.932566389,0.827168044,0.394051591,0.93607291,0.322705471,0.239737334,0.857510496
Keeping only one dimension metrics
0.667636768,0.378956837,0.951053636,0.905290339,0.235783312,0.81255225,0.539423634,0.09483059,0.788820733,0.56168054,0.560010082,0.8881787,0.489307335,0.127683666,0.866104525
removing any dimension metrics
0.631744663,0.486997857,0.953248007,0.709177967,0.340727231,0.916144602,0.653210655,0.258140062,0.926510308,0.544236404,0.218847137,0.931264059,0.59827836,0.283282727,0.922064324
Keeping only one dimension metrics
0.631744663,0.486997857,0.953248007,0.520893853,0.286958594,0.803248224,0.743341357,0.167134454,0.820277109,0.673642036,0.491386774,0.898609991,0.379002781,0.205952851,0.86779958
removing any dimension metrics
0.688214908,0.38021467,0.94622607,0.921229765,0.608085712,0.920493574,0.711529249,0.479727142,0.902720908,0.542455298,0.530097282,0.929540306,0.551282053,0.162780896,0.86771529
Keeping only one dimension metrics
0.688214908,0.38021467,0.94622607,0.469892137,0.439317962,0.815664609,0.790034535,0.073755226,0.821677958,0.744001833,0.408423081,0.878144981,0.911422177,0.125026159,0.892002748
removing any dimension metrics
0.516789072,0.578929714,0.954040447,0.825758936,0.383314278,0.917265569,0.519724323,0.352057349,0.925291571,0.762708392,0.512330011,0.931980748,0.490656654,0.092690417,0.917262405
Keeping only one dimension metrics
0.516789072,0.578929714,0.954040447,0.583470153,0.472662892,0.829709013,0.452758749,0.194583653,0.822048543,0.656225618,0.60271166,0.888420393,0.533765367,0.249805975,0.859766505
removing any dimension metrics
0.679216119,0.614407735,0.958109298,0.705317132,0.551840041,0.900356534,0.571623616,0.448055069,0.938256193,0.558557039,0.297255341,0.903499329,0.303812779,0.22327645,0.918132762
Keeping only one dimension metrics
0.679216119,0.614407735,0.958109298,0.742149874,0.391002649,0.797470958,0.791269436,0.177612453,0.824656143,0.590656784,0.610147993,0.901934632,0.7396863,0.097178559,0.900249407
removing any dimension metrics
0.509040319,0.457712054,0.943314159,0.87831557,0.291208664,0.898819218,0.670125174,0.255398654,0.920665465,0.808664671,0.507009969,0.915406048,0.595619089,0.310249047,0.858748427
Keeping only one dimension metrics
0.509040319,0.457712054,0.943314159,0.752576818,0.434488232,0.81683,0.23987007,0.169701922,0.802010945,0.619108274,0.586919587,0.888902071,0.589497394,0.195602901,0.919038333
removing any dimension metrics
0.629934133,0.381485835,0.956010059,0.511115276,0.363020867,0.917177152,0.712727891,0.459494008,0.904148907,0.562824685,0.379295538,0.929231905,0.369686142,0.209047964,0.900742666
Keeping only one dimension metrics
0.629934133,0.381485835,0.956010059,0.876666834,0.18096301,0.808520901,0.702281654,0.128259352,0.792645205,0.680948291,0.533619383,0.881594612,0.479732719,0.250957874,0.910272191
removing any dimension metrics
0.630308753,0.4059654,0.944529145,0.894788133,0.395811083,0.924319346,0.614209642,0.276955404,0.929398587,0.550241601,0.325246143,0.921582588,0.58121528,0.218510059,0.937781717
Keeping only one dimension metrics
0.630308753,0.4059654,0.944529145,0.852668288,0.230794066,0.817955359,0.623037432,0.095591689,0.810171631,0.622252705,0.415609837,0.890746337,0.830502884,0.161952562,0.87337227
removing any dimension metrics
0.556301984,0.584908509,0.9344248,0.567082259,0.145049338,0.9139094,0.666389961,0.482911511,0.940304725,0.558637907,0.38205319,0.903939868,0.609378637,0.092245762,0.866765106
Keeping only one dimension metrics
0.556301984,0.584908509,0.9344248,0.460482323,0.164167499,0.83192291,0.234602165,0.106977849,0.825348253,0.570956579,0.380560542,0.892760876,0.339923455,0.212490833,0.895692772
removing any dimension metrics
0.547119627,0.545451058,0.946846216,0.513320467,0.308775121,0.920989239,0.658097535,0.2575631,0.919273905,0.5793884,0.316441543,0.928133512,0.50656872,0.299634347,0.910604617
Keeping only one dimension metrics
0.547119627,0.545451058,0.946846216,0.571136099,0.10899257,0.832777473,0.227792486,0.154112447,0.81420663,0.702177305,0.2992263,0.888164193,0.401430061,0.221237819,0.905478724
removing any dimension metrics
0.534378704,0.360868261,0.942502021,0.736094565,0.49859019,0.898811519,0.676845777,0.310768253,0.942264327,0.743292557,0.275718461,0.911732676,0.365417262,0.151924656,0.874154044
Keeping only one dimension metrics
0.534378704,0.360868261,0.942502021,0.519603258,0.194907088,0.818115523,0.576579463,0.10617589,0.796732501,0.617306435,0.453888276,0.902357703,0.433656181,0.275700927,0.917246074
removing any dimension metrics
0.598284091,0.438001261,0.94642092,0.703848772,0.521580937,0.906923119,0.61351511,0.404645811,0.945800185,0.649586603,0.237869239,0.91436601,0.564544706,0.111494104,0.869273511
Keeping only one dimension metrics
0.598284091,0.438001261,0.94642092,0.633671163,0.159013546,0.807176399,0.615851106,0.148078088,0.799942797,0.594879834,0.368593397,0.897557806,0.561651013,0.170392066,0.908144965
removing any dimension metrics
0.519932768,0.411010447,0.946888484,0.946082387,0.523583964,0.914769938,0.604313467,0.258436494,0.915589813,0.609408722,0.261989474,0.928207714,0.59827195,0.11454669,0.917199169
Keeping only one dimension metrics
0.519932768,0.411010447,0.946888484,0.484689349,0.197871044,0.83317664,0.469361932,0.179503705,0.823010668,0.675852522,0.441206517,0.883592589,0.75322787,0.203360649,0.90501213
removing any dimension metrics
0.534594289,0.540331609,0.944535627,0.858319733,0.172693907,0.915372521,0.762380306,0.398912237,0.938774841,0.83205754,0.347420288,0.922711966,0.454675346,0.262984394,0.882591956
Keeping only one dimension metrics
0.534594289,0.540331609,0.944535627,0.796003587,0.409412836,0.819016877,0.551949357,0.099141433,0.800029178,0.652303742,0.354002889,0.893564551,0.443905758,0.239852034,0.892803562
removing any dimension metrics
0.585114435,0.510099343,0.957011664,0.690722442,0.09281989,0.917952023,0.66447413,0.284545483,0.899822304,0.608500136,0.346342195,0.911944741,0.352491641,0.083712276,0.880443377
Keeping only one dimension metrics
0.585114435,0.510099343,0.957011664,0.568744635,0.148352274,0.838452473,0.383592296,0.160704932,0.807855107,0.527290321,0.240683416,0.876728087,0.823388867,0.237377611,0.908319609
removing any dimension metrics
0.530489683,0.424298819,0.94134659,0.953684002,0.209197213,0.906625151,0.650998894,0.345124891,0.921955243,0.595495831,0.381231114,0.930377853,0.330433046,0.303569576,0.930763957
Keeping only one dimension metrics
0.530489683,0.424298819,0.94134659,0.946990184,0.249979367,0.80945546,0.645023725,0.09313005,0.821301479,0.698590721,0.348207152,0.879542016,0.776693993,0.117332825,0.906982907
removing any dimension metrics
0.586573929,0.383480458,0.94129615,0.606759895,0.199134926,0.919659956,0.491775824,0.442109259,0.949664003,0.711426178,0.322760903,0.923485289,0.448905941,0.206554861,0.88411041
Keeping only one dimension metrics
0.586573929,0.383480458,0.94129615,0.600254633,0.126268468,0.807268977,0.421289826,0.128121445,0.803002765,0.571379882,0.61580885,0.898124459,0.782460629,0.155891406,0.850047374
removing any dimension metrics
0.600475309,0.552798131,0.958772509,0.977073354,0.524589113,0.914880929,0.456629563,0.441010003,0.936909902,0.629566692,0.521416307,0.935728916,0.546631881,0.080865673,0.879070987
Keeping only one dimension metrics
0.600475309,0.552798131,0.958772509,0.99075504,0.224552017,0.826925573,0.701473708,0.162712965,0.789848492,0.613544013,0.442754158,0.87471702,0.822427505,0.077537708,0.879803777
removing any dimension metrics
0.573333019,0.429929499,0.952350565,0.488984716,0.159372704,0.897893525,0.555489637,0.289996096,0.920345306,0.749105217,0.314111986,0.920790783,0.294971676,0.109116249,0.881990949
Keeping only one dimension metrics
0.573333019,0.429929499,0.952350565,0.968811676,0.352135901,0.844167843,0.84189165,0.166734061,0.788215555,0.664108237,0.561107484,0.877866671,0.53426356,0.131802698,0.90102374
removing any dimension metrics
0.509554806,0.500369068,0.939451446,0.620779704,0.174423252,0.915963888,0.695925382,0.477656426,0.942991759,0.817865298,0.264594115,0.915425427,0.373894083,0.283395317,0.898652559
Keeping only one dimension metrics
0.509554806,0.500369068,0.939451446,0.626827279,0.205673788,0.82515013,0.375437619,0.146694418,0.788629833,0.732308186,0.294052418,0.884851601,0.336821461,0.258729247,0.857343468
removing any dimension metrics
0.647708384,0.374464073,0.942345931,0.582586415,0.563471419,0.91064805,0.449952579,0.45538888,0.925952473,0.829412155,0.34807131,0.907462733,0.378023006,0.106529161,0.891634062
Keeping only one dimension metrics
0.647708384,0.374464073,0.942345931,0.949670442,0.202702517,0.815952447,0.612708067,0.084326688,0.818421325,0.711888779,0.481959799,0.888990045,0.449646437,0.097560002,0.852854495
removing any dimension metrics
0.685804678,0.578698454,0.944169905,0.838527241,0.200812296,0.914931655,0.485289326,0.227439528,0.938109207,0.756339232,0.294507318,0.906395796,0.520741523,0.213800955,0.895337182
Keeping only one dimension metrics
0.685804678,0.578698454,0.944169905,0.649444007,0.388637926,0.814036596,0.279083119,0.1245986,0.821596428,0.710553644,0.256745788,0.876467183,0.558243135,0.159278466,0.872726683
removing any dimension metrics
0.627886807,0.552566656,0.932137883,0.887695128,0.358293542,0.915397846,0.544945477,0.283217674,0.916184722,0.55611804,0.218063032,0.931631622,0.475199914,0.158469925,0.916981219
Keeping only one dimension metrics
0.627886807,0.552566656,0.932137883,0.702759771,0.107426388,0.807594526,0.806815702,0.174798397,0.823751728,0.637801481,0.25051332,0.877971481,0.561079779,0.278775633,0.871513089
removing any dimension metrics
0.527470835,0.453543581,0.935485506,0.834828471,0.337547244,0.907055391,0.753424986,0.274854905,0.936918667,0.601819819,0.516752611,0.913303653,0.385164954,0.293106361,0.894935946
Keeping only one dimension metrics
0.527470835,0.453543581,0.935485506,0.995821031,0.107966307,0.815690648,0.775925313,0.108266441,0.79506781,0.568582551,0.384528749,0.894288534,0.842627856,0.098077064,0.874240933
removing any dimension metrics
0.542010855,0.508130905,0.943152326,0.543593604,0.424074435,0.900993195,0.556266109,0.359589079,0.912082462,0.827088483,0.462572962,0.927179039,0.301316985,0.304137565,0.884687912
Keeping only one dimension metrics
0.542010855,0.508130905,0.943152326,0.757256237,0.375428867,0.829751555,0.635010633,0.090196437,0.823852131,0.707868625,0.381912671,0.888493687,0.71197672,0.193118445,0.883796379
removing any dimension metrics
0.606121754,0.514905512,0.948562883,0.516714565,0.491473411,0.897668463,0.553633076,0.390521689,0.945053701,0.629669149,0.353807166,0.919362455,0.400337051,0.205251415,0.914514393
Keeping only one dimension metrics
0.606121754,0.514905512,0.948562883,0.859834047,0.36163865,0.79588343,0.371045504,0.113727265,0.783667755,0.733974864,0.486816824,0.877785183,0.4130788,0.148736239,0.850530675
removing any dimension metrics
0.677249453,0.586153004,0.942085817,0.8271835,0.294835296,0.897113337,0.710200517,0.242612939,0.93423547,0.784884148,0.447614393,0.913286344,0.441975283,0.088109811,0.906727544
Keeping only one dimension metrics
0.677249453,0.586153004,0.942085817,0.455599,0.366949662,0.84925786,0.600283092,0.164513105,0.792762933,0.517255363,0.296051318,0.883600322,0.65221765,0.111821126,0.914778698
removing any dimension metrics
0.610679933,0.489894866,0.950963785,0.896947242,0.184174174,0.916441646,0.648442112,0.389316811,0.922013961,0.807119802,0.36419112,0.905028084,0.312933242,0.323782784,0.893822645
Keeping only one dimension metrics
0.610679933,0.489894866,0.950963785,0.73207472,0.479122367,0.806600279,0.668020035,0.122847488,0.797077852,0.733958714,0.51273428,0.875892571,0.335236136,0.166192043,0.864136
removing any dimension metrics
0.605506426,0.550389667,0.943580949,0.507633594,0.23255318,0.901341417,0.725229568,0.444006496,0.941476969,0.545792818,0.222859358,0.923421104,0.302365308,0.176305174,0.868320887
Keeping only one dimension metrics
0.605506426,0.550389667,0.943580949,0.596543813,0.399750933,0.796427775,0.842639859,0.161745507,0.801656793,0.705611006,0.330071461,0.892811404,0.79322404,0.117403219,0.896144945
removing any dimension metrics
0.581125006,0.475634158,0.94745373,0.47210368,0.163753059,0.904147106,0.483867812,0.304189888,0.946583912,0.805695071,0.221749055,0.934810159,0.274763998,0.222619946,0.856504871
Keeping only one dimension metrics
0.581125006,0.475634158,0.94745373,0.68901503,0.335974791,0.80267894,0.384133554,0.198417998,0.791192862,0.657064034,0.305383221,0.886746446,0.8295665,0.075769178,0.851313314
removing any dimension metrics
0.639946192,0.382249274,0.939036007,0.747660922,0.500795728,0.901277301,0.749881367,0.436141518,0.915855981,0.676754819,0.442914177,0.929677436,0.314706222,0.151612629,0.878405834
Keeping only one dimension metrics
0.639946192,0.382249274,0.939036007,0.499812589,0.383947453,0.799915094,0.795263334,0.098264959,0.825628247,0.715378618,0.233672129,0.8912032,0.490666987,0.265491122,0.905182752
removing any dimension metrics
0.686385745,0.598335026,0.932240668,0.663282562,0.448435909,0.89921646,0.555235509,0.324381592,0.92228791,0.746016156,0.218969901,0.910412698,0.569918863,0.308412938,0.928584554
Keeping only one dimension metrics
0.686385745,0.598335026,0.932240668,0.825496861,0.262258695,0.794567158,0.660728539,0.135686371,0.805357345,0.718569597,0.474605197,0.882531392,0.389723974,0.179174946,0.853390219
removing any dimension metrics
0.622034179,0.469795286,0.954173846,0.580826793,0.465062325,0.903353975,0.713136938,0.459314068,0.9256936,0.549331176,0.352316511,0.929694126,0.306287563,0.144188102,0.874936484
Keeping only one dimension metrics
0.622034179,0.469795286,0.954173846,0.771658536,0.133194163,0.795699299,0.254297115,0.135558846,0.822322804,0.727001495,0.279813796,0.898055771,0.44254608,0.278531291,0.902903049
removing any dimension metrics
0.502380571,0.424982999,0.94937408,0.811190573,0.10908842,0.912406518,0.733646548,0.324805377,0.901393169,0.8257212,0.462118442,0.90774209,0.285374381,0.210521626,0.938767997
Keeping only one dimension metrics
0.502380571,0.424982999,0.94937408,0.719351728,0.478035206,0.823784427,0.607967511,0.128769612,0.813755114,0.598875081,0.387264031,0.89593346,0.908858393,0.145856591,0.893303985
removing any dimension metrics
0.628960739,0.613409079,0.95297808,0.652189019,0.386350119,0.900286226,0.473478634,0.230901865,0.900215051,0.728382156,0.376919377,0.930769079,0.257759084,0.242583995,0.860802685
Keeping only one dimension metrics
0.628960739,0.613409079,0.95297808,0.777423143,0.337887169,0.843417098,0.294806707,0.196599657,0.80178518,0.598931775,0.304677518,0.87886405,0.49344097,0.227549004,0.911501244
removing any dimension metrics
0.682331599,0.493531691,0.927897974,0.927367328,0.287015929,0.900159233,0.75229525,0.234332741,0.946283494,0.677909301,0.316859823,0.91486613,0.581384461,0.203680355,0.926862033
Keeping only one dimension metrics
0.682331599,0.493531691,0.927897974,0.684077693,0.234917661,0.845167799,0.362690164,0.154174496,0.790246379,0.728872638,0.256844603,0.887089959,0.638664378,0.275228666,0.858093753
removing any dimension metrics
0.660359328,0.419864179,0.957655339,0.836372848,0.340820366,0.921325005,0.514980703,0.393137762,0.919188553,0.767359846,0.335456492,0.92318859,0.478524197,0.179930595,0.901209942
Keeping only one dimension metrics
0.660359328,0.419864179,0.957655339,0.630000978,0.222463466,0.80498032,0.555827779,0.152623221,0.793052724,0.674246697,0.281683965,0.888720959,0.600633549,0.257096352,0.849885749
removing any dimension metrics
0.657765316,0.499610076,0.943481098,0.794057468,0.357930599,0.916950044,0.505747353,0.47947909,0.915355334,0.753140041,0.431077542,0.911737146,0.311012432,0.113743684,0.88990489
Keeping only one dimension metrics
0.657765316,0.499610076,0.943481098,0.729472873,0.403059709,0.81954201,0.664169002,0.067058311,0.790614175,0.707190789,0.487561683,0.878926707,0.364913451,0.096398686,0.889845734
removing any dimension metrics
0.686335617,0.576659949,0.928197133,0.490441233,0.130801425,0.91361955,0.612912626,0.316746346,0.924302037,0.650159894,0.293537344,0.936184183,0.350401108,0.087144105,0.908209211
Keeping only one dimension metrics
0.686335617,0.576659949,0.928197133,0.929516017,0.210903149,0.800324254,0.363309383,0.143518358,0.790629424,0.646514176,0.48808065,0.87608693,0.468531477,0.106511775,0.907065816
removing any dimension metrics
